,num-episode,review-score,positive-negative,review-title,review-comment
292,69,6,0," End of the line
","OK, maybe I'm not the smartest guy around but the plot is getting too convoluted for my taste. Can't really say who belongs to which faction or why they switch sides in seconds. Understand the underlying idea of them all trying to get possesion of the ""garden of Eden""without destryoing it (too much). But come on guys! This show started as a pretty girl / guy show with a thought of a story, then it got really good and now it's back to watching pretty girls / guys doing some shooting and what not. This show had it's day clearly, round it up now please."
293,69,8,1," Helicopter Mother
",Mentally ill helicopter mother strikes back. Got a cognitive dissonance after this. Everything else was good though.
294,69,9,1," Kind of annoying, not perfect, but great.
",Ignoring Clarke's nonsense. Everything's fine. Here comes the conclusion of the story. Next episode they gonna unleases everything and that's gonna be fun.
295,70,10,1," May we meet again
","Best last 10 minutes of any episode and best season finale I've seen so far on TV, can't wait till the next season."
296,70,10,1," OMG
",Doesn't get any better than this. This show just keeps getting better and better.
297,70,10,1," I was blown away
",All sci-fi fans should watch the 100 just to see this episode.
298,70,10,1," IT WAS
",OUT OF THIS WORLD!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
299,70,10,1," JAW-DROPPING
","This episode is the best finale I have watched for any show, ever. In 40 minutes, the writers were able to infuse all the elements of an epic storyline. I cried, then smiled, felt an adrenaline rush as time was running out, and it finally concluded with a jaw-dropping wrap up. I would have never guessed or imagined an ending like this. This was more than just unpredictability, it was innovation. I loved every second of it. I wish I can also go to ""bed"" til the next season airs."
300,70,10,1," GREAT!
","Great episode! Madi was incredible, happy to see a lot of my favorites survived, and excited for season 6!"
301,70,10,1," You just can't rate it lower
","For years, i was watching this TV Show. In the season 1, i saw potential. Season 2 dissapointed me a little, but it was good after all. Season 3 was good.But the show changed. Season 4 and Season 5 can be easily compared to what game of thrones or breaking bad are / were showing us. The TV Show grew so much that it can be called a masterpiece. It deserves that. There is no weak point in season 4 and 5.Now, talking about the episode i'm writing this review about, it was what television has to show its viewers. There is no SF movie or SF Tv Show who did it better than the 100 with this episode. For me, a huge fan of Game of Thrones, it's the best TV Episode i've ever seen. Also, a huge fan of Star Wars, LOTR, and others, i can say, in my opinion, it has the impact of a good-made movie like those i called earlier.Once again, no weak point! It's unbelievable how good it could be! Look at the new recurring character, Madi. Her character development was awesome, ending with the Damocles: Part 2, where she was a true character, where she became a true leader, and, for us, a main character we'll love to see in the next seasons.I think the next season will be awesome. They made this too: they settled a new story they can bring to us, one with a lot of potential. I hope it will not be repetitive (we won't see the same conflict from Seasons 1 and 2, or even 3). It has to be something new. It has to be something that will make us say: ""HOW?"".In conclusion, for those who didn't watch this episode yet, do it. For those who didn't watch this TV Show yet (if there still are people who didn't), watch it! I can assure you won't regret it. Of course, it has some issues to, but, trust me, there are so few that you won't even notice them."
